OrderID	Date	CustomerID	Product	Quantity	UnitPrice	ShippingAddress	PaymentMethod	OrderStatus	TrackingNumber	ItemsInCart	CouponCode	ReferralSource	TotalPrice	Discount percentage 	Profit 	Discount Amount	Total amount
ORD200027	22 February 2024	C97593	Printer	1	472.74	881 Main St	Online	Shipped	TRK89117573	6	WINTER15	Google	472.74	15	118.185	70.911	401.829
ORD200038	19 December 2024	C15924	Laptop	1	245.89	549 Main St	Debit Card	Delivered	TRK14835975	3	SAVE10	Google	245.89	10	61.4725	24.589	221.301
ORD200048	26 August 2023	C12408	Monitor	2	80.77	464 Main St	Debit Card	Shipped	TRK38938858	4	No coupon	Google	161.54	0	40.385	0	161.54
ORD200077	24 May 2024	C50121	Phone	1	583.18	348 Main St	Credit Card	Returned	TRK79810059	5	No coupon	Google	583.18	0	145.795	0	583.18
ORD200088	05 June 2025	C75439	Desk	3	114.81	318 Main St	Gift Card	Cancelled	TRK19831653	7	No coupon	Google	344.43	0	86.1075	0	344.43
ORD200089	25 February 2025	C17181	Printer	5	455.33	291 Main St	Credit Card	Cancelled	TRK78912978	8	FREESHIP50	Google	2276.65	-50	569.1625	50	2226.65
ORD200101	25 November 2023	C15283	Printer	1	381.02	152 Main St	Cash	Shipped	TRK19286291	6	No coupon	Google	381.02	0	95.255	0	381.02
ORD200111	07 May 2025	C95271	Desk	3	309.22	620 Main St	Online	Cancelled	TRK74904969	7	FREESHIP50	Google	927.66	-50	231.915	50	877.66
ORD200114	27 January 2025	C77272	Monitor	5	498.48	115 Main St	Online	Pending	TRK29708128	8	SAVE10	Google	2492.4	10	623.1	249.24	2243.16
ORD200118	09 October 2023	C27898	Printer	5	502.71	807 Main St	Gift Card	Shipped	TRK61957665	7	FREESHIP50	Google	2513.55	-50	628.3875	50	2463.55
ORD200127	10 August 2023	C71486	Desk	3	469.32	365 Main St	Debit Card	Shipped	TRK73929833	3	No coupon	Google	1407.96	0	351.99	0	1407.96
ORD200137	26 November 2024	C50682	Monitor	2	250.98	598 Main St	Credit Card	Delivered	TRK12242337	5	No coupon	Google	501.96	0	125.49	0	501.96
ORD200138	21 December 2023	C21905	Tablet	1	298.06	478 Main St	Debit Card	Pending	TRK31863841	3	WINTER15	Google	298.06	15	74.515	44.709	253.351
ORD200145	02 March 2024	C85929	Printer	3	146.91	798 Main St	Credit Card	Delivered	TRK29318610	6	FREESHIP50	Google	440.73	-50	110.1825	50	390.73
ORD200147	06 May 2025	C46316	Laptop	2	465.18	893 Main St	Credit Card	Cancelled	TRK16196000	2	SAVE10	Google	930.36	10	232.59	93.036	837.324
ORD200148	15 December 2024	C35100	Phone	2	319.91	139 Main St	Credit Card	Cancelled	TRK56853491	3	WINTER15	Google	639.82	15	159.955	95.973	543.847
ORD200150	13 December 2023	C25503	Phone	2	105.57	981 Main St	Debit Card	Returned	TRK29878837	5	WINTER15	Google	211.14	15	52.785	31.671	179.469
ORD200162	27 July 2023	C82313	Chair	3	65.86	917 Main St	Online	Pending	TRK79854624	8	WINTER15	Google	197.58	15	49.395	29.637	167.943
ORD200164	28 December 2023	C70566	Desk	5	536.58	667 Main St	Gift Card	Pending	TRK49673411	5	SAVE10	Google	2682.9	10	670.725	268.29	2414.61
ORD200165	14 September 2024	C60355	Monitor	2	500.29	226 Main St	Online	Returned	TRK30155194	7	WINTER15	Google	1000.58	15	250.145	150.087	850.493
ORD200173	24 March 2024	C95901	Phone	3	664.46	806 Main St	Online	Delivered	TRK56989066	4	FREESHIP50	Google	1993.38	-50	498.345	50	1943.38
ORD200180	18 March 2023	C87216	Tablet	5	316.07	970 Main St	Cash	Returned	TRK18713727	10	No coupon	Google	1580.35	0	395.0875	0	1580.35
ORD200182	19 March 2025	C16612	Desk	1	600.54	596 Main St	Debit Card	Pending	TRK96188223	4	WINTER15	Google	600.54	15	150.135	90.081	510.459
ORD200191	08 March 2025	C51494	Laptop	2	488.87	505 Main St	Online	Cancelled	TRK58520306	4	FREESHIP50	Google	977.74	-50	244.435	50	927.74
ORD200192	11 August 2023	C58410	Desk	1	645.46	151 Main St	Gift Card	Cancelled	TRK19749672	5	SAVE10	Google	645.46	10	161.365	64.546	580.914
ORD200193	21 July 2023	C11644	Printer	1	46.66	429 Main St	Cash	Cancelled	TRK81320339	6	No coupon	Google	46.66	0	11.665	0	46.66
ORD200194	08 June 2024	C53501	Monitor	1	249.57	899 Main St	Cash	Shipped	TRK90144892	3	FREESHIP50	Google	249.57	-50	62.3925	50	199.57
ORD200199	23 January 2025	C87524	Phone	1	625	358 Main St	Online	Returned	TRK21114341	5	WINTER15	Google	625	15	156.25	93.75	531.25
ORD200200	07 June 2025	C97681	Tablet	5	433.26	895 Main St	Credit Card	Delivered	TRK37531040	9	SAVE10	Google	2166.3	10	541.575	216.63	1949.67
ORD200207	18 March 2025	C54595	Phone	1	121.96	999 Main St	Debit Card	Delivered	TRK44416659	3	No coupon	Google	121.96	0	30.49	0	121.96
ORD200209	29 August 2023	C35854	Tablet	5	187.97	706 Main St	Cash	Returned	TRK30615168	9	SAVE10	Google	939.85	10	234.9625	93.985	845.865
ORD200221	23 February 2024	C93473	Tablet	5	639.37	552 Main St	Debit Card	Pending	TRK50003989	6	SAVE10	Google	3196.85	10	799.2125	319.685	2877.165
ORD200225	13 March 2024	C99879	Phone	3	273.96	692 Main St	Debit Card	Returned	TRK50246700	8	SAVE10	Google	821.88	10	205.47	82.188	739.692
ORD200235	20 February 2023	C32854	Desk	1	65.45	815 Main St	Cash	Pending	TRK30009218	2	WINTER15	Google	65.45	15	16.3625	9.8175	55.6325
ORD200243	09 May 2025	C54725	Chair	2	144.66	506 Main St	Online	Cancelled	TRK30601940	7	FREESHIP50	Google	289.32	-50	72.33	50	239.32
ORD200255	13 May 2024	C47283	Monitor	1	263.96	806 Main St	Gift Card	Returned	TRK56235117	2	SAVE10	Google	263.96	10	65.99	26.396	237.564
ORD200260	17 May 2023	C12245	Monitor	2	407.79	153 Main St	Debit Card	Shipped	TRK22000463	3	No coupon	Google	815.58	0	203.895	0	815.58
ORD200264	03 August 2024	C71035	Tablet	1	436.77	977 Main St	Cash	Returned	TRK19599578	5	FREESHIP50	Google	436.77	-50	109.1925	50	386.77
ORD200265	22 December 2023	C20752	Printer	1	572.13	150 Main St	Debit Card	Cancelled	TRK22298450	4	SAVE10	Google	572.13	10	143.0325	57.213	514.917
ORD200275	04 November 2023	C80735	Chair	2	65.07	360 Main St	Credit Card	Cancelled	TRK99880231	4	SAVE10	Google	130.14	10	32.535	13.014	117.126
ORD200285	10 June 2025	C67583	Phone	1	338.31	974 Main St	Online	Delivered	TRK93281700	3	No coupon	Google	338.31	0	84.5775	0	338.31
ORD200286	07 April 2025	C70554	Monitor	3	139.45	187 Main St	Gift Card	Returned	TRK61086952	8	WINTER15	Google	418.35	15	104.5875	62.7525	355.5975
ORD200291	12 May 2024	C61521	Phone	2	345.01	670 Main St	Credit Card	Delivered	TRK93676567	6	FREESHIP50	Google	690.02	-50	172.505	50	640.02
ORD200303	07 December 2024	C48531	Tablet	1	30.54	368 Main St	Debit Card	Returned	TRK95462192	1	No coupon	Google	30.54	0	7.635	0	30.54
ORD200318	27 July 2024	C93375	Chair	3	148.72	317 Main St	Debit Card	Cancelled	TRK95706967	7	SAVE10	Google	446.16	10	111.54	44.616	401.544
ORD200328	28 February 2023	C18404	Tablet	5	674.04	546 Main St	Online	Cancelled	TRK89401624	7	SAVE10	Google	3370.2	10	842.55	337.02	3033.18
ORD200332	03 July 2024	C26163	Desk	5	125.02	607 Main St	Debit Card	Pending	TRK67499316	9	SAVE10	Google	625.1	10	156.275	62.51	562.59
ORD200349	30 November 2023	C39648	Chair	1	465.33	824 Main St	Gift Card	Delivered	TRK56016905	2	FREESHIP50	Google	465.33	-50	116.3325	50	415.33
ORD200353	28 March 2025	C16012	Tablet	1	630.82	171 Main St	Online	Delivered	TRK15195225	5	FREESHIP50	Google	630.82	-50	157.705	50	580.82
ORD200358	07 April 2024	C70633	Tablet	2	183.67	747 Main St	Online	Cancelled	TRK82540521	3	SAVE10	Google	367.34	10	91.835	36.734	330.606
ORD200368	01 May 2023	C85322	Monitor	3	271.02	403 Main St	Credit Card	Cancelled	TRK89728869	6	No coupon	Google	813.06	0	203.265	0	813.06
ORD200371	05 January 2023	C59752	Phone	5	307.76	179 Main St	Gift Card	Pending	TRK82229639	9	FREESHIP50	Google	1538.8	-50	384.7	50	1488.8
ORD200379	21 September 2024	C47284	Phone	3	297.67	500 Main St	Online	Shipped	TRK85756094	6	No coupon	Google	893.01	0	223.2525	0	893.01
ORD200387	27 June 2024	C25316	Printer	2	39.53	904 Main St	Credit Card	Shipped	TRK55423551	3	WINTER15	Google	79.06	15	19.765	11.859	67.201
ORD200390	14 July 2023	C55996	Printer	5	508.69	885 Main St	Cash	Delivered	TRK30547638	10	FREESHIP50	Google	2543.45	-50	635.8625	50	2493.45
ORD200393	14 July 2024	C39906	Printer	1	75.01	921 Main St	Credit Card	Returned	TRK24632134	3	No coupon	Google	75.01	0	18.7525	0	75.01
ORD200408	01 January 2025	C11906	Printer	3	412.53	536 Main St	Online	Pending	TRK31140158	6	WINTER15	Google	1237.59	15	309.3975	185.6385	1051.9515
ORD200409	28 June 2023	C45187	Desk	5	84.13	767 Main St	Online	Delivered	TRK12320793	9	SAVE10	Google	420.65	10	105.1625	42.065	378.585
ORD200417	24 October 2023	C44492	Laptop	5	55.41	954 Main St	Online	Cancelled	TRK51429869	5	No coupon	Google	277.05	0	69.2625	0	277.05
ORD200430	07 June 2023	C87448	Phone	1	450.07	433 Main St	Gift Card	Shipped	TRK44134016	6	FREESHIP50	Google	450.07	-50	112.5175	50	400.07
ORD200452	23 July 2023	C36467	Printer	1	75.78	581 Main St	Cash	Pending	TRK20863987	5	SAVE10	Google	75.78	10	18.945	7.578	68.202
ORD200454	27 November 2024	C54759	Laptop	1	109.29	686 Main St	Debit Card	Cancelled	TRK75583042	5	FREESHIP50	Google	109.29	-50	27.3225	50	59.29
ORD200461	08 June 2024	C29697	Tablet	1	401.82	407 Main St	Credit Card	Shipped	TRK47776482	5	FREESHIP50	Google	401.82	-50	100.455	50	351.82
ORD200465	26 February 2024	C58773	Printer	5	513.49	391 Main St	Gift Card	Cancelled	TRK65438300	8	No coupon	Google	2567.45	0	641.8625	0	2567.45
ORD200477	05 March 2025	C56564	Phone	2	253.74	481 Main St	Online	Shipped	TRK13166044	5	SAVE10	Google	507.48	10	126.87	50.748	456.732
ORD200483	18 January 2023	C66462	Phone	5	347.92	982 Main St	Cash	Pending	TRK52743700	6	WINTER15	Google	1739.6	15	434.9	260.94	1478.66
ORD200487	09 March 2023	C40136	Printer	3	346.52	211 Main St	Credit Card	Pending	TRK92924852	3	SAVE10	Google	1039.56	10	259.89	103.956	935.604
ORD200496	14 March 2025	C93618	Printer	3	201.21	249 Main St	Online	Cancelled	TRK66129326	3	SAVE10	Google	603.63	10	150.9075	60.363	543.267
ORD200497	24 October 2024	C93948	Printer	3	112.29	454 Main St	Gift Card	Shipped	TRK77358113	6	No coupon	Google	336.87	0	84.2175	0	336.87
ORD200509	15 February 2023	C68937	Laptop	2	425.03	560 Main St	Cash	Returned	TRK31908657	2	WINTER15	Google	850.06	15	212.515	127.509	722.551
ORD200526	29 February 2024	C91201	Desk	2	46.5	837 Main St	Cash	Returned	TRK63526023	7	WINTER15	Google	93	15	23.25	13.95	79.05
ORD200529	07 April 2024	C21181	Tablet	2	675.1	938 Main St	Cash	Pending	TRK50363421	4	FREESHIP50	Google	1350.2	-50	337.55	50	1300.2
ORD200539	18 February 2025	C53277	Desk	3	531.72	473 Main St	Gift Card	Delivered	TRK17653832	7	SAVE10	Google	1595.16	10	398.79	159.516	1435.644
ORD200561	31 January 2023	C96822	Printer	2	494.78	198 Main St	Online	Shipped	TRK89180077	2	No coupon	Google	989.56	0	247.39	0	989.56
ORD200564	08 April 2025	C93309	Desk	5	364.28	734 Main St	Credit Card	Cancelled	TRK99446987	5	WINTER15	Google	1821.4	15	455.35	273.21	1548.19
ORD200568	10 March 2023	C29072	Laptop	2	343.99	312 Main St	Online	Delivered	TRK72334047	4	No coupon	Google	687.98	0	171.995	0	687.98
ORD200571	23 November 2024	C42365	Tablet	1	214.08	867 Main St	Gift Card	Returned	TRK39563288	2	WINTER15	Google	214.08	15	53.52	32.112	181.968
ORD200575	07 June 2023	C74005	Chair	5	448.15	528 Main St	Gift Card	Returned	TRK61640534	7	SAVE10	Google	2240.75	10	560.1875	224.075	2016.675
ORD200582	19 February 2024	C15228	Tablet	3	474.14	558 Main St	Gift Card	Shipped	TRK33860620	8	WINTER15	Google	1422.42	15	355.605	213.363	1209.057
ORD200592	23 April 2024	C42306	Phone	3	204.27	938 Main St	Online	Returned	TRK15499648	4	No coupon	Google	612.81	0	153.2025	0	612.81
ORD200603	04 October 2024	C26223	Tablet	1	657.07	800 Main St	Cash	Pending	TRK50900547	4	SAVE10	Google	657.07	10	164.2675	65.707	591.363
ORD200606	06 November 2024	C85018	Laptop	3	274.75	783 Main St	Cash	Cancelled	TRK54128886	3	SAVE10	Google	824.25	10	206.0625	82.425	741.825
ORD200612	02 June 2023	C51811	Chair	3	445.12	339 Main St	Gift Card	Cancelled	TRK82377939	8	No coupon	Google	1335.36	0	333.84	0	1335.36
ORD200621	22 October 2023	C37455	Phone	5	476.01	146 Main St	Credit Card	Delivered	TRK82685594	7	WINTER15	Google	2380.05	15	595.0125	357.0075	2023.0425
ORD200647	24 April 2025	C54409	Desk	3	339.39	667 Main St	Cash	Returned	TRK67671316	7	FREESHIP50	Google	1018.17	-50	254.5425	50	968.17
ORD200651	12 November 2024	C81192	Chair	3	646.34	429 Main St	Debit Card	Pending	TRK76931118	5	No coupon	Google	1939.02	0	484.755	0	1939.02
ORD200653	25 February 2024	C59338	Printer	3	690.3	747 Main St	Credit Card	Shipped	TRK12902764	6	WINTER15	Google	2070.9	15	517.725	310.635	1760.265
ORD200658	18 April 2025	C86864	Printer	2	46.36	670 Main St	Gift Card	Returned	TRK15323191	4	SAVE10	Google	92.72	10	23.18	9.272	83.448
ORD200661	28 February 2025	C63657	Tablet	3	424.89	116 Main St	Debit Card	Cancelled	TRK86378984	6	FREESHIP50	Google	1274.67	-50	318.6675	50	1224.67
ORD200671	15 June 2023	C49282	Chair	5	50.74	737 Main St	Gift Card	Cancelled	TRK88653901	7	WINTER15	Google	253.7	15	63.425	38.055	215.645
ORD200682	23 July 2023	C50274	Monitor	3	509.42	449 Main St	Credit Card	Cancelled	TRK91729086	5	FREESHIP50	Google	1528.26	-50	382.065	50	1478.26
ORD200691	24 November 2024	C36137	Laptop	3	239.08	396 Main St	Cash	Shipped	TRK57376416	8	No coupon	Google	717.24	0	179.31	0	717.24
ORD200709	07 December 2024	C17132	Desk	1	386.03	855 Main St	Online	Pending	TRK37504692	4	FREESHIP50	Google	386.03	-50	96.5075	50	336.03
ORD200710	22 July 2024	C48790	Laptop	5	21.54	113 Main St	Gift Card	Returned	TRK19086608	10	No coupon	Google	107.7	0	26.925	0	107.7
ORD200711	04 July 2024	C61070	Tablet	2	475.78	632 Main St	Online	Shipped	TRK90764894	2	WINTER15	Google	951.56	15	237.89	142.734	808.826
ORD200716	13 June 2024	C84115	Chair	3	454.29	891 Main St	Credit Card	Pending	TRK25466842	4	WINTER15	Google	1362.87	15	340.7175	204.4305	1158.4395
ORD200732	07 March 2025	C80987	Laptop	1	132.05	787 Main St	Online	Delivered	TRK42187776	2	No coupon	Google	132.05	0	33.0125	0	132.05
ORD200736	09 February 2024	C59441	Monitor	5	418.53	696 Main St	Credit Card	Pending	TRK66186874	6	FREESHIP50	Google	2092.65	-50	523.1625	50	2042.65
ORD200740	20 July 2024	C10892	Desk	2	377.47	433 Main St	Cash	Pending	TRK76154554	7	No coupon	Google	754.94	0	188.735	0	754.94
ORD200742	30 November 2024	C41974	Laptop	3	699.93	726 Main St	Cash	Returned	TRK48051468	7	SAVE10	Google	2099.79	10	524.9475	209.979	1889.811
ORD200744	12 June 2024	C10642	Tablet	2	461.37	200 Main St	Cash	Delivered	TRK98725693	5	SAVE10	Google	922.74	10	230.685	92.274	830.466
ORD200756	27 June 2024	C14080	Phone	1	283.69	202 Main St	Gift Card	Shipped	TRK93163682	6	No coupon	Google	283.69	0	70.9225	0	283.69
ORD200757	22 February 2024	C81074	Desk	1	157.72	597 Main St	Debit Card	Delivered	TRK91105190	2	FREESHIP50	Google	157.72	-50	39.43	50	107.72
ORD200760	18 February 2025	C96636	Desk	1	39.56	283 Main St	Debit Card	Cancelled	TRK73324346	5	No coupon	Google	39.56	0	9.89	0	39.56
ORD200765	06 October 2023	C36150	Laptop	2	534.91	281 Main St	Debit Card	Returned	TRK96249043	5	SAVE10	Google	1069.82	10	267.455	106.982	962.838
ORD200770	11 February 2024	C72166	Desk	1	314.38	227 Main St	Online	Returned	TRK67733444	6	No coupon	Google	314.38	0	78.595	0	314.38
ORD200771	12 June 2024	C20357	Phone	3	692.44	272 Main St	Debit Card	Cancelled	TRK82236408	8	FREESHIP50	Google	2077.32	-50	519.33	50	2027.32
ORD200775	04 March 2023	C73941	Phone	2	625.22	569 Main St	Online	Cancelled	TRK22051900	5	No coupon	Google	1250.44	0	312.61	0	1250.44
ORD200776	21 August 2023	C69168	Tablet	1	21.19	482 Main St	Cash	Returned	TRK10446197	5	WINTER15	Google	21.19	15	5.2975	3.1785	18.0115
ORD200807	10 November 2024	C82344	Monitor	3	676.21	260 Main St	Online	Delivered	TRK70957219	5	SAVE10	Google	2028.63	10	507.1575	202.863	1825.767
ORD200808	13 February 2024	C65565	Desk	3	134.05	192 Main St	Credit Card	Shipped	TRK80383756	3	No coupon	Google	402.15	0	100.5375	0	402.15
ORD200812	26 January 2024	C81547	Phone	2	255.26	803 Main St	Credit Card	Cancelled	TRK88437123	6	FREESHIP50	Google	510.52	-50	127.63	50	460.52
ORD200819	28 September 2024	C66196	Phone	2	398.45	650 Main St	Debit Card	Cancelled	TRK38104650	7	SAVE10	Google	796.9	10	199.225	79.69	717.21
ORD200822	15 March 2025	C20624	Phone	1	479.56	923 Main St	Gift Card	Returned	TRK45123395	1	SAVE10	Google	479.56	10	119.89	47.956	431.604
ORD200831	18 December 2023	C20124	Printer	2	88.73	140 Main St	Online	Pending	TRK61346824	5	No coupon	Google	177.46	0	44.365	0	177.46
ORD200835	26 March 2024	C16429	Desk	1	679.65	390 Main St	Debit Card	Shipped	TRK73888013	6	FREESHIP50	Google	679.65	-50	169.9125	50	629.65
ORD200836	02 February 2023	C31810	Phone	1	178.44	328 Main St	Credit Card	Cancelled	TRK58725886	2	FREESHIP50	Google	178.44	-50	44.61	50	128.44
ORD200839	24 August 2023	C82858	Chair	3	197.97	551 Main St	Online	Cancelled	TRK90618490	5	No coupon	Google	593.91	0	148.4775	0	593.91
ORD200845	08 October 2023	C24212	Phone	3	107.36	808 Main St	Gift Card	Delivered	TRK68894675	5	FREESHIP50	Google	322.08	-50	80.52	50	272.08
ORD200852	24 October 2024	C39530	Desk	3	568.05	618 Main St	Gift Card	Pending	TRK69000497	6	SAVE10	Google	1704.15	10	426.0375	170.415	1533.735
ORD200860	23 January 2024	C69542	Printer	1	422.54	876 Main St	Cash	Delivered	TRK20746505	1	SAVE10	Google	422.54	10	105.635	42.254	380.286
ORD200861	19 March 2023	C93276	Desk	5	330.45	230 Main St	Gift Card	Shipped	TRK44165913	10	FREESHIP50	Google	1652.25	-50	413.0625	50	1602.25
ORD200869	17 March 2024	C29905	Desk	2	533.95	790 Main St	Online	Delivered	TRK16788127	5	WINTER15	Google	1067.9	15	266.975	160.185	907.715
ORD200876	09 June 2024	C90363	Chair	5	608.91	200 Main St	Gift Card	Pending	TRK21534173	6	SAVE10	Google	3044.55	10	761.1375	304.455	2740.095
ORD200878	01 June 2023	C73873	Desk	2	330.69	393 Main St	Online	Cancelled	TRK56423132	5	SAVE10	Google	661.38	10	165.345	66.138	595.242
ORD200886	25 October 2023	C29620	Phone	1	460.13	792 Main St	Credit Card	Returned	TRK22046456	1	No coupon	Google	460.13	0	115.0325	0	460.13
ORD200887	19 December 2024	C67932	Chair	3	171.66	857 Main St	Debit Card	Delivered	TRK88547534	7	No coupon	Google	514.98	0	128.745	0	514.98
ORD200890	11 August 2023	C51921	Laptop	3	439.53	943 Main St	Debit Card	Pending	TRK85741716	5	No coupon	Google	1318.59	0	329.6475	0	1318.59
ORD200896	18 October 2024	C85466	Desk	3	147.29	102 Main St	Gift Card	Shipped	TRK66764177	3	FREESHIP50	Google	441.87	-50	110.4675	50	391.87
ORD200908	06 May 2025	C35117	Desk	2	697.93	332 Main St	Credit Card	Cancelled	TRK27155709	2	SAVE10	Google	1395.86	10	348.965	139.586	1256.274
ORD200917	20 January 2025	C65524	Laptop	5	383.82	836 Main St	Credit Card	Returned	TRK19315310	7	FREESHIP50	Google	1919.1	-50	479.775	50	1869.1
ORD200931	01 January 2024	C14005	Printer	2	40.23	623 Main St	Credit Card	Cancelled	TRK87567926	4	SAVE10	Google	80.46	10	20.115	8.046	72.414
ORD200944	16 December 2024	C32687	Laptop	2	426.22	448 Main St	Online	Delivered	TRK98284560	7	WINTER15	Google	852.44	15	213.11	127.866	724.574
ORD200948	21 June 2024	C94569	Phone	2	594.07	739 Main St	Gift Card	Cancelled	TRK79269291	2	No coupon	Google	1188.14	0	297.035	0	1188.14
ORD200954	22 October 2024	C68609	Chair	3	443.44	240 Main St	Gift Card	Shipped	TRK58273778	3	FREESHIP50	Google	1330.32	-50	332.58	50	1280.32
ORD200960	11 December 2023	C87687	Laptop	3	379.07	312 Main St	Gift Card	Pending	TRK60383805	3	WINTER15	Google	1137.21	15	284.3025	170.5815	966.6285
ORD200963	11 March 2024	C88075	Chair	5	530.34	970 Main St	Online	Shipped	TRK42832976	9	FREESHIP50	Google	2651.7	-50	662.925	50	2601.7
ORD200967	06 May 2025	C52879	Tablet	5	638.92	502 Main St	Credit Card	Returned	TRK67403284	5	FREESHIP50	Google	3194.6	-50	798.65	50	3144.6
ORD200985	20 July 2024	C92788	Desk	1	243.71	948 Main St	Gift Card	Delivered	TRK83835361	6	SAVE10	Google	243.71	10	60.9275	24.371	219.339
ORD200990	19 November 2023	C52313	Phone	2	418.26	913 Main St	Debit Card	Pending	TRK67368559	2	SAVE10	Google	836.52	10	209.13	83.652	752.868
ORD200991	09 May 2024	C10211	Desk	5	127.18	598 Main St	Debit Card	Cancelled	TRK68938335	10	FREESHIP50	Google	635.9	-50	158.975	50	585.9
ORD200998	19 May 2023	C90350	Phone	2	183.67	783 Main St	Debit Card	Cancelled	TRK22824230	6	SAVE10	Google	367.34	10	91.835	36.734	330.606
ORD200999	24 December 2023	C61957	Printer	1	483.38	652 Main St	Cash	Pending	TRK43983841	6	FREESHIP50	Google	483.38	-50	120.845	50	433.38
ORD201003	11 January 2023	C84700	Printer	5	319.97	582 Main St	Cash	Shipped	TRK14706969	7	SAVE10	Google	1599.85	10	399.9625	159.985	1439.865
ORD201005	02 March 2023	C38065	Printer	3	392.85	426 Main St	Credit Card	Returned	TRK11448295	6	No coupon	Google	1178.55	0	294.6375	0	1178.55
ORD201011	03 December 2024	C47823	Phone	2	478.36	654 Main St	Online	Shipped	TRK22271097	3	No coupon	Google	956.72	0	239.18	0	956.72
ORD201037	13 December 2023	C32347	Printer	1	249.81	408 Main St	Cash	Pending	TRK54073964	1	SAVE10	Google	249.81	10	62.4525	24.981	224.829
ORD201040	15 November 2023	C13169	Tablet	1	536.07	932 Main St	Debit Card	Delivered	TRK66288666	5	FREESHIP50	Google	536.07	-50	134.0175	50	486.07
ORD201052	11 September 2023	C12301	Tablet	1	531.74	493 Main St	Online	Shipped	TRK25145796	1	WINTER15	Google	531.74	15	132.935	79.761	451.979
ORD201061	29 January 2025	C25445	Laptop	5	131.7	830 Main St	Cash	Shipped	TRK12402431	8	FREESHIP50	Google	658.5	-50	164.625	50	608.5
ORD201071	24 June 2025	C94037	Phone	2	255.14	216 Main St	Cash	Shipped	TRK47536985	2	No coupon	Google	510.28	0	127.57	0	510.28
ORD201074	10 May 2024	C21437	Phone	1	222.73	120 Main St	Online	Returned	TRK81624772	4	No coupon	Google	222.73	0	55.6825	0	222.73
ORD201097	26 December 2024	C81370	Monitor	5	506.45	344 Main St	Gift Card	Shipped	TRK99682998	7	WINTER15	Google	2532.25	15	633.0625	379.8375	2152.4125
ORD201105	08 January 2024	C12487	Tablet	3	475.69	884 Main St	Gift Card	Cancelled	TRK23324770	3	FREESHIP50	Google	1427.07	-50	356.7675	50	1377.07
ORD201107	30 June 2025	C25110	Tablet	2	63.21	282 Main St	Online	Cancelled	TRK80963328	4	SAVE10	Google	126.42	10	31.605	12.642	113.778
ORD201114	16 March 2023	C55164	Tablet	3	659.88	609 Main St	Gift Card	Cancelled	TRK79610967	3	No coupon	Google	1979.64	0	494.91	0	1979.64
ORD201115	20 June 2025	C70426	Laptop	2	336.32	562 Main St	Online	Returned	TRK89687816	3	No coupon	Google	672.64	0	168.16	0	672.64
ORD201117	20 May 2024	C78684	Chair	3	588.44	858 Main St	Gift Card	Shipped	TRK95779073	8	WINTER15	Google	1765.32	15	441.33	264.798	1500.522
ORD201126	22 July 2024	C34337	Phone	5	190.11	325 Main St	Cash	Delivered	TRK36195559	7	SAVE10	Google	950.55	10	237.6375	95.055	855.495
ORD201128	17 August 2023	C49198	Monitor	3	646.79	447 Main St	Cash	Cancelled	TRK10883354	5	WINTER15	Google	1940.37	15	485.0925	291.0555	1649.3145
ORD201135	28 December 2023	C11473	Printer	2	73.41	562 Main St	Online	Shipped	TRK97793275	2	SAVE10	Google	146.82	10	36.705	14.682	132.138
ORD201151	29 January 2023	C94381	Chair	2	608.04	962 Main St	Cash	Cancelled	TRK69804304	4	No coupon	Google	1216.08	0	304.02	0	1216.08
ORD201157	29 May 2024	C25841	Monitor	3	301.55	242 Main St	Debit Card	Delivered	TRK21451375	5	FREESHIP50	Google	904.65	-50	226.1625	50	854.65
ORD201165	14 July 2023	C36992	Chair	3	223.79	617 Main St	Debit Card	Pending	TRK63460217	3	No coupon	Google	671.37	0	167.8425	0	671.37
ORD201168	08 April 2023	C89559	Laptop	2	331.42	297 Main St	Credit Card	Delivered	TRK82838108	6	WINTER15	Google	662.84	15	165.71	99.426	563.414
ORD201178	08 September 2024	C65107	Monitor	1	70.24	456 Main St	Credit Card	Cancelled	TRK10261578	4	FREESHIP50	Google	70.24	-50	17.56	50	20.24
ORD201182	14 June 2025	C18473	Chair	2	420.29	700 Main St	Gift Card	Returned	TRK97834202	3	SAVE10	Google	840.58	10	210.145	84.058	756.522
ORD201184	27 September 2023	C10222	Laptop	1	204.08	979 Main St	Gift Card	Returned	TRK86297895	4	No coupon	Google	204.08	0	51.02	0	204.08
ORD201185	08 July 2024	C77344	Chair	1	343.31	777 Main St	Gift Card	Returned	TRK20605055	6	SAVE10	Google	343.31	10	85.8275	34.331	308.979
ORD201195	20 June 2024	C21126	Desk	1	107.04	392 Main St	Credit Card	Cancelled	TRK38009181	6	FREESHIP50	Google	107.04	-50	26.76	50	57.04
ORD200009	21 November 2023	C31946	Desk	4	509.38	102 Main St	Credit Card	Shipped	TRK33478363	6	SAVE10	Google	2037.52	10	509.38	203.752	1833.768
ORD200021	17 November 2024	C99023	Monitor	4	342.95	569 Main St	Cash	Delivered	TRK52646983	6	No coupon	Google	1371.8	0	342.95	0	1371.8
ORD200053	18 May 2024	C67551	Phone	4	488.78	512 Main St	Online	Returned	TRK94992552	5	FREESHIP50	Google	1955.12	-50	488.78	50	1905.12
ORD200058	15 January 2023	C60190	Phone	4	474.69	202 Main St	Gift Card	Cancelled	TRK70857868	6	SAVE10	Google	1898.76	10	474.69	189.876	1708.884
